v1	V(vout)
4.389999999999951e+00	4.389549e+00
4.399999999999951e+00	4.399500e+00
4.409999999999950e+00	4.409451e+00
4.419999999999950e+00	4.419403e+00
4.429999999999950e+00	4.429353e+00
4.439999999999950e+00	4.439304e+00
4.449999999999950e+00	4.449254e+00
4.459999999999949e+00	4.459204e+00
4.469999999999949e+00	4.469154e+00
4.479999999999949e+00	4.479105e+00
4.489999999999949e+00	4.489054e+00
4.499999999999948e+00	4.499003e+00
4.509999999999948e+00	4.508953e+00
4.519999999999948e+00	4.518902e+00
4.529999999999948e+00	4.528851e+00
4.539999999999948e+00	4.538800e+00
4.549999999999947e+00	4.548748e+00
4.559999999999947e+00	4.558697e+00
4.569999999999947e+00	4.568645e+00
4.579999999999947e+00	4.578593e+00
4.589999999999947e+00	4.588541e+00
4.599999999999946e+00	4.598488e+00
4.609999999999946e+00	4.608436e+00
4.619999999999946e+00	4.618383e+00
4.629999999999946e+00	4.628330e+00
4.639999999999946e+00	4.638277e+00
4.649999999999945e+00	4.648223e+00
4.659999999999945e+00	4.658169e+00
4.669999999999945e+00	4.668115e+00
4.679999999999945e+00	4.678061e+00
4.689999999999944e+00	4.688006e+00
4.699999999999944e+00	4.697951e+00
4.709999999999944e+00	4.707896e+00
4.719999999999944e+00	4.717841e+00
4.729999999999944e+00	4.727785e+00
4.739999999999943e+00	4.737728e+00
4.749999999999943e+00	4.747671e+00
4.759999999999943e+00	4.757613e+00
4.769999999999943e+00	4.767553e+00
4.779999999999943e+00	4.777492e+00
4.789999999999942e+00	4.787429e+00
4.799999999999942e+00	4.797362e+00
4.809999999999942e+00	4.807291e+00
4.819999999999942e+00	4.817214e+00
4.829999999999941e+00	4.827127e+00
4.839999999999941e+00	4.837026e+00
4.849999999999941e+00	4.846905e+00
4.859999999999941e+00	4.856756e+00
4.869999999999941e+00	4.866566e+00
4.879999999999940e+00	4.876316e+00
4.889999999999940e+00	4.885983e+00
4.899999999999940e+00	4.895532e+00
4.909999999999940e+00	4.904919e+00
4.919999999999940e+00	4.914088e+00
4.929999999999939e+00	4.922971e+00
4.939999999999939e+00	4.931493e+00
4.949999999999939e+00	4.939579e+00
4.959999999999939e+00	4.947161e+00
4.969999999999938e+00	4.954182e+00
4.979999999999938e+00	4.960607e+00
4.989999999999938e+00	4.966423e+00
5.000000000000000e+00	4.971633e+00
