vin	Ix(U1:SOURCE)
4.469999999999949e+00	3.722276e-05
4.479999999999949e+00	3.656895e-05
4.489999999999949e+00	3.591325e-05
4.499999999999948e+00	3.525567e-05
4.509999999999948e+00	3.459621e-05
4.519999999999948e+00	3.393487e-05
4.529999999999948e+00	3.327165e-05
4.539999999999948e+00	3.260655e-05
4.549999999999947e+00	3.193957e-05
4.559999999999947e+00	3.127071e-05
4.569999999999947e+00	3.059997e-05
4.579999999999947e+00	2.992737e-05
4.589999999999947e+00	2.925289e-05
4.599999999999946e+00	2.857653e-05
4.609999999999946e+00	2.789830e-05
4.619999999999946e+00	2.721821e-05
4.629999999999946e+00	2.653624e-05
4.639999999999946e+00	2.585241e-05
4.649999999999945e+00	2.516670e-05
4.659999999999945e+00	2.447914e-05
4.669999999999945e+00	2.378971e-05
4.679999999999945e+00	2.309841e-05
4.689999999999944e+00	2.240525e-05
4.699999999999944e+00	2.171023e-05
4.709999999999944e+00	2.101335e-05
4.719999999999944e+00	2.031462e-05
4.729999999999944e+00	1.961402e-05
4.739999999999943e+00	1.891157e-05
4.749999999999943e+00	1.820726e-05
4.759999999999943e+00	1.750110e-05
4.769999999999943e+00	1.679308e-05
4.779999999999943e+00	1.608321e-05
4.789999999999942e+00	1.537149e-05
4.799999999999942e+00	1.465792e-05
4.809999999999942e+00	1.394251e-05
4.819999999999942e+00	1.322524e-05
4.829999999999941e+00	1.250613e-05
4.839999999999941e+00	1.178518e-05
4.849999999999941e+00	1.106238e-05
4.859999999999941e+00	1.033773e-05
4.869999999999941e+00	9.611235e-06
4.879999999999940e+00	8.882890e-06
4.889999999999940e+00	8.152694e-06
4.899999999999940e+00	7.420648e-06
4.909999999999940e+00	6.686748e-06
4.919999999999940e+00	5.950996e-06
4.929999999999939e+00	5.213392e-06
4.939999999999939e+00	4.473941e-06
4.949999999999939e+00	3.732654e-06
4.959999999999939e+00	2.989551e-06
4.969999999999938e+00	2.244669e-06
4.979999999999938e+00	1.498061e-06
4.989999999999938e+00	7.498069e-07
5.000000000000000e+00	2.435064e-12
