Freq.	V(v1)	V(vb)	V(vout)
5.37031796370243e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.54671185517479e+001dB,-1.17413204013979e+002°)
5.49540873857615e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.57378849989948e+001dB,-1.17527273109077e+002°)
5.62341325190339e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.60080991984971e+001dB,-1.17637188907387e+002°)
5.75439937337147e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.62777301117182e+001dB,-1.17743334921984e+002°)
5.88843655355579e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.65467498969929e+001dB,-1.17846105915955e+002°)
6.02559586074347e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.68151339976902e+001dB,-1.17945906581763e+002°)
6.16595001861471e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.70828612154108e+001dB,-1.18043150199830e+002°)
6.30957344480182e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.73499137682768e+001dB,-1.18138257284871e+002°)
6.45654229034644e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.76162773345021e+001dB,-1.18231654228257e+002°)
6.60693448007584e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.78819410815385e+001dB,-1.18323771944363e+002°)
6.76082975391970e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.81468976812091e+001dB,-1.18415044528514e+002°)
6.91830970918924e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.84111433113346e+001dB,-1.18505907933626e+002°)
7.07945784384125e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.86746776444495e+001dB,-1.18596798672177e+002°)
7.24435960074977e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.89375038242857e+001dB,-1.18688152549546e+002°)
7.41310241300904e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.91996284307652e+001dB,-1.18780403434170e+002°)
7.58577575029170e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.94610614343004e+001dB,-1.18873982069305e+002°)
7.76247116628678e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.97218161402468e+001dB,-1.18969314930570e+002°)
7.94328234724267e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.99819091243785e+001dB,-1.19066823132712e+002°)
8.12830516164085e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.02413601602808e+001dB,-1.19166921388432e+002°)
8.31763771102656e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.05001921395605e+001dB,-1.19270017021403e+002°)
8.51138038202361e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.07584309857694e+001dB,-1.19376509034982e+002°)
8.70963589956065e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.10161055629248e+001dB,-1.19486787237505e+002°)
8.91250938133729e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.12732475794850e+001dB,-1.19601231424461e+002°)
9.12010839355893e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.15298914886070e+001dB,-1.19720210617304e+002°)
9.33254300796974e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.17860743854722e+001dB,-1.19844082358139e+002°)
9.54992586021419e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.20418359024189e+001dB,-1.19973192059099e+002°)
9.77237220955793e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.22972181025690e+001dB,-1.20107872404794e+002°)
9.99999999999982e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.25522653725779e+001dB,-1.20248442805906e+002°)
1.02329299228074e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.28070243150766e+001dB,-1.20395208901667e+002°)
1.04712854805088e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.30615436413137e+001dB,-1.20548462108779e+002°)
1.07151930523759e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.33158740644382e+001dB,-1.20708479214112e+002°)
1.09647819614316e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.35700681938037e+001dB,-1.20875522008424e+002°)
1.12201845430194e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.38241804306084e+001dB,-1.21049836958270e+002°)
1.14815362149686e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.40782668651241e+001dB,-1.21231654913237e+002°)
1.17489755493951e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.43323851757106e+001dB,-1.21421190845701e+002°)
1.20226443461739e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.45865945297528e+001dB,-1.21618643620345e+002°)
1.23026877081236e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.48409554866065e+001dB,-1.21824195790819e+002°)
1.25892541179414e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.50955299025923e+001dB,-1.22038013421049e+002°)
1.28824955169311e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.53503808380321e+001dB,-1.22260245928913e+002°)
1.31825673855638e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.56055724662840e+001dB,-1.22491025950193e+002°)
1.34896288259163e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.58611699847025e+001dB,-1.22730469220952e+002°)
1.38038426460286e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.61172395274192e+001dB,-1.22978674476758e+002°)
1.41253754462273e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.63738480798211e+001dB,-1.23235723367416e+002°)
1.44543977074590e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.66310633945887e+001dB,-1.23501680386178e+002°)
1.47910838816818e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.68889539091456e+001dB,-1.23776592812676e+002°)
1.51356124843618e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.71475886643692e+001dB,-1.24060490669119e+002°)
1.54881661891245e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.74070372244166e+001dB,-1.24353386689566e+002°)
1.58489319246108e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.76673695975259e+001dB,-1.24655276302403e+002°)
1.62181009735890e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.79286561576716e+001dB,-1.24966137626399e+002°)
1.65958690743753e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.81909675669715e+001dB,-1.25285931480973e+002°)
1.69824365246171e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.84543746987695e+001dB,-1.25614601411577e+002°)
1.73780082874934e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.87189485613492e+001dB,-1.25952073731287e+002°)
1.77827941003889e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.89847602222723e+001dB,-1.26298257579918e+002°)
1.81970085860995e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.92518807333742e+001dB,-1.26653045002142e+002°)
1.86208713666283e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.95203810564959e+001dB,-1.27016311046207e+002°)
1.90546071796321e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.97903319900821e+001dB,-1.27387913885009e+002°)
1.94984459975801e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.00618040968253e+001dB,-1.27767694961277e+002°)
1.99526231496884e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.03348676325943e+001dB,-1.28155479158711e+002°)
2.04173794466949e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.06095924769410e+001dB,-1.28551075000864e+002°)
2.08929613085400e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.08860480655420e+001dB,-1.28954274879516e+002°)
2.13796208950219e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.11643033249888e+001dB,-1.29364855314193e+002°)
2.18776162394951e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.14444266104032e+001dB,-1.29782577244300e+002°)
2.23872113856830e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.17264856464165e+001dB,-1.30207186355180e+002°)
2.29086765276773e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.20105474721056e+001dB,-1.30638413439132e+002°)
2.34422881531988e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.22966783905424e+001dB,-1.31075974792142e+002°)
2.39883291901944e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.25849439236622e+001dB,-1.31519572646745e+002°)
2.45470891568498e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.28754087732108e+001dB,-1.31968895641055e+002°)
2.51188643150953e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.31681367885763e+001dB,-1.32423619323570e+002°)
2.57039578276881e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.34631909423536e+001dB,-1.32883406692915e+002°)
2.63026799189533e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.37606333145258e+001dB,-1.33347908771201e+002°)
2.69153480392686e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.40605250861808e+001dB,-1.33816765209162e+002°)
2.75422870333811e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.43629265437038e+001dB,-1.34289604920699e+002°)
2.81838293126440e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.46678970944091e+001dB,-1.34766046743915e+002°)
2.88403150312655e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.49754952945888e+001dB,-1.35245700125200e+002°)
2.95120922666633e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.52857788909626e+001dB,-1.35728165822324e+002°)
3.01995172040196e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.55988048765233e+001dB,-1.36213036622010e+002°)
3.09029543251353e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.59146295617684e+001dB,-1.36699898066877e+002°)
3.16227766016832e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.62333086623106e+001dB,-1.37188329186180e+002°)
3.23593656929622e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.65548974038576e+001dB,-1.37677903224235e+002°)
3.31131121482585e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.68794506455494e+001dB,-1.38168188359990e+002°)
3.38844156139196e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.72070230226443e+001dB,-1.38658748410773e+002°)
3.46736850452525e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.75376691095501e+001dB,-1.39149143512801e+002°)
3.54813389233568e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.78714436042115e+001dB,-1.39638930770713e+002°)
3.63078054770094e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.82084015348902e+001dB,-1.40127664868012e+002°)
3.71535229097165e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.85485984904097e+001dB,-1.40614898629960e+002°)
3.80189396320554e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.88920908749913e+001dB,-1.41100183530182e+002°)
3.89045144994273e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.92389361888849e+001dB,-1.41583070131891e+002°)
3.98107170553489e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.95891933360916e+001dB,-1.42063108454319e+002°)
4.07380277804105e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.99429229606056e+001dB,-1.42539848254585e+002°)
4.16869383470327e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.03001878127604e+001dB,-1.43012839214808e+002°)
4.26579518801584e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.06610531474616e+001dB,-1.43481631023786e+002°)
4.36515832240157e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.10255871563299e+001dB,-1.43945773341968e+002°)
4.46683592150954e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.13938614360677e+001dB,-1.44404815637716e+002°)
4.57088189614866e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.17659514957117e+001dB,-1.44858306881941e+002°)
4.67735141287189e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.21419373058443e+001dB,-1.45305795087059e+002°)
4.78630092322629e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.25219038933289e+001dB,-1.45746826674808e+002°)
4.89778819368436e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.29059419857025e+001dB,-1.46180945655696e+002°)
5.01187233627262e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.32941487100371e+001dB,-1.46607692600677e+002°)
5.12861383991355e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.36866283518675e+001dB,-1.47026603382963e+002°)
5.24807460249762e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.40834931807038e+001dB,-1.47437207664537e+002°)
5.37031796370242e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.44848643497294e+001dB,-1.47839027097889e+002°)
5.49540873857613e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.48908728785426e+001dB,-1.48231573208426e+002°)
5.62341325190338e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.53016607292852e+001dB,-1.48614344916930e+002°)
5.75439937337145e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.57173819882346e+001dB,-1.48986825653812e+002°)
5.88843655355577e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.61382041669828e+001dB,-1.49348480007725e+002°)
6.02559586074345e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.65643096397411e+001dB,-1.49698749839657e+002°)
6.16595001861470e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.69958972361631e+001dB,-1.50037049779609e+002°)
6.30957344480180e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.74331840124762e+001dB,-1.50362762005648e+002°)
6.45654229034642e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.78764072277526e+001dB,-1.50675230183614e+002°)
6.60693448007582e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.83258265569953e+001dB,-1.50973752419026e+002°)
6.76082975391968e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.87817265785206e+001dB,-1.51257573039327e+002°)
6.91830970918922e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.92444195801287e+001dB,-1.51525872982623e+002°)
7.07945784384123e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.97142487370342e+001dB,-1.51777758516095e+002°)
7.24435960074975e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.01915917248381e+001dB,-1.52012247939984e+002°)
7.41310241300902e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.06768648434021e+001dB,-1.52228255847120e+002°)
7.58577575029168e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.11705277429056e+001dB,-1.52424574397473e+002°)
7.76247116628676e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.16730888623331e+001dB,-1.52599850924190e+002°)
7.94328234724265e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.21851117140713e+001dB,-1.52752561001066e+002°)
8.12830516164082e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.27072221773465e+001dB,-1.52880975856341e+002°)
8.31763771102654e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.32401169993780e+001dB,-1.52983122693033e+002°)
8.51138038202359e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.37845737482292e+001dB,-1.53056736042206e+002°)
8.70963589956062e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.43414625177619e+001dB,-1.53099197690587e+002°)
8.91250938133727e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.49117597557722e+001dB,-1.53107461927504e+002°)
9.12010839355890e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.54965646748953e+001dB,-1.53077961760714e+002°)
9.33254300796971e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.60971188164235e+001dB,-1.53006490227709e+002°)
9.54992586021416e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.67148294744338e+001dB,-1.52888048787394e+002°)
9.77237220955790e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.73512978559043e+001dB,-1.52716651728622e+002°)
9.99999999999979e+006	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.80083530541520e+001dB,-1.52485071137599e+002°)
1.02329299228073e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.86880931442766e+001dB,-1.52184500545340e+002°)
1.04712854805088e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.93929349520326e+001dB,-1.51804105862324e+002°)
1.07151930523758e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.01256742500787e+001dB,-1.51330417902004e+002°)
1.09647819614316e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.08895581730517e+001dB,-1.50746498960003e+002°)
1.12201845430194e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.16883712313822e+001dB,-1.50030782083976e+002°)
1.14815362149686e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.25265348127760e+001dB,-1.49155428487217e+002°)
1.17489755493950e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.34092160992988e+001dB,-1.48083963898600e+002°)
1.20226443461739e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.43424328169362e+001dB,-1.46767818713232e+002°)
1.23026877081236e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.53331182809895e+001dB,-1.45141178588453e+002°)
1.25892541179414e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.63890611948143e+001dB,-1.43113208368518e+002°)
1.28824955169311e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.75185209515803e+001dB,-1.40556204584353e+002°)
1.31825673855638e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.87290608376429e+001dB,-1.37287624214947e+002°)
1.34896288259162e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.00245628716737e+001dB,-1.33043801744060e+002°)
1.38038426460286e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.13981659886289e+001dB,-1.27446055510728e+002°)
1.41253754462272e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.28167624122961e+001dB,-1.19974845648389e+002°)
1.44543977074590e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.41916209151010e+001dB,-1.10018607688612e+002°)
