v1	V(n002)	Ix(U2:SOURCE)	Ix(U3:SOURCE)	Ix(U4:DRAIN)
3.475999999999860e+00	3.903497e+00	4.684827e-08	-1.663405e-12	4.685161e-08
3.476999999999860e+00	3.903497e+00	4.684827e-08	-1.663766e-12	4.685161e-08
3.477999999999859e+00	3.903497e+00	4.684827e-08	-1.664116e-12	4.685161e-08
3.478999999999859e+00	3.903497e+00	4.684827e-08	-1.664454e-12	4.685161e-08
3.479999999999859e+00	3.903497e+00	4.684827e-08	-1.664780e-12	4.685161e-08
3.480999999999859e+00	3.903497e+00	4.684827e-08	-1.665097e-12	4.685161e-08
3.481999999999859e+00	3.903497e+00	4.684827e-08	-1.665402e-12	4.685161e-08
3.482999999999859e+00	3.903497e+00	4.684827e-08	-1.665698e-12	4.685161e-08
3.483999999999859e+00	3.903497e+00	4.684827e-08	-1.665984e-12	4.685161e-08
3.484999999999859e+00	3.903497e+00	4.684827e-08	-1.666261e-12	4.685161e-08
3.485999999999859e+00	3.903497e+00	4.684827e-08	-1.666529e-12	4.685161e-08
3.486999999999858e+00	3.903497e+00	4.684827e-08	-1.666788e-12	4.685161e-08
3.487999999999858e+00	3.903497e+00	4.684827e-08	-1.667039e-12	4.685161e-08
3.488999999999858e+00	3.903497e+00	4.684827e-08	-1.667281e-12	4.685161e-08
3.489999999999858e+00	3.903497e+00	4.684827e-08	-1.667516e-12	4.685161e-08
3.490999999999858e+00	3.903497e+00	4.684827e-08	-1.667743e-12	4.685161e-08
3.491999999999858e+00	3.903497e+00	4.684827e-08	-1.667962e-12	4.685161e-08
3.492999999999858e+00	3.903497e+00	4.684827e-08	-1.668174e-12	4.685161e-08
3.493999999999858e+00	3.903497e+00	4.684827e-08	-1.668380e-12	4.685161e-08
3.494999999999858e+00	3.903497e+00	4.684827e-08	-1.668578e-12	4.685161e-08
3.495999999999857e+00	3.903497e+00	4.684827e-08	-1.668771e-12	4.685161e-08
3.496999999999857e+00	3.903497e+00	4.684827e-08	-1.668957e-12	4.685161e-08
3.497999999999857e+00	3.903497e+00	4.684827e-08	-1.669136e-12	4.685161e-08
3.498999999999857e+00	3.903497e+00	4.684827e-08	-1.669310e-12	4.685161e-08
3.499999999999857e+00	3.903497e+00	4.684827e-08	-1.669479e-12	4.685161e-08
3.500999999999857e+00	3.903497e+00	4.684827e-08	-1.669642e-12	4.685161e-08
3.501999999999857e+00	3.903497e+00	4.684827e-08	-1.669799e-12	4.685161e-08
3.502999999999857e+00	3.903497e+00	4.684827e-08	-1.669952e-12	4.685161e-08
3.503999999999857e+00	3.903497e+00	4.684827e-08	-1.670099e-12	4.685161e-08
3.504999999999856e+00	3.903497e+00	4.684827e-08	-1.670242e-12	4.685161e-08
3.505999999999856e+00	3.903497e+00	4.684827e-08	-1.670379e-12	4.685161e-08
3.506999999999856e+00	3.903497e+00	4.684827e-08	-1.670513e-12	4.685161e-08
3.507999999999856e+00	3.903497e+00	4.684827e-08	-1.670642e-12	4.685161e-08
3.508999999999856e+00	3.903497e+00	4.684827e-08	-1.670767e-12	4.685161e-08
3.509999999999856e+00	3.903497e+00	4.684827e-08	-1.670888e-12	4.685161e-08
3.510999999999856e+00	3.903497e+00	4.684827e-08	-1.671005e-12	4.685161e-08
3.511999999999856e+00	3.903497e+00	4.684827e-08	-1.671118e-12	4.685161e-08
3.512999999999856e+00	3.903497e+00	4.684827e-08	-1.671227e-12	4.685161e-08
3.513999999999855e+00	3.903497e+00	4.684827e-08	-1.671333e-12	4.685161e-08
3.514999999999855e+00	3.903497e+00	4.684827e-08	-1.671435e-12	4.685161e-08
3.515999999999855e+00	3.903497e+00	4.684827e-08	-1.671535e-12	4.685161e-08
3.516999999999855e+00	3.903497e+00	4.684827e-08	-1.671630e-12	4.685161e-08
3.517999999999855e+00	3.903497e+00	4.684827e-08	-1.671723e-12	4.685161e-08
3.518999999999855e+00	3.903497e+00	4.684827e-08	-1.671813e-12	4.685161e-08
3.519999999999855e+00	3.903497e+00	4.684827e-08	-1.671900e-12	4.685161e-08
3.520999999999855e+00	3.903497e+00	4.684827e-08	-1.671984e-12	4.685161e-08
3.521999999999855e+00	3.903497e+00	4.684827e-08	-1.672065e-12	4.685161e-08
3.522999999999854e+00	3.903497e+00	4.684827e-08	-1.672143e-12	4.685161e-08
3.523999999999854e+00	3.903497e+00	4.684827e-08	-1.672219e-12	4.685161e-08
3.524999999999854e+00	3.903497e+00	4.684827e-08	-1.672293e-12	4.685161e-08
3.525999999999854e+00	3.903497e+00	4.684827e-08	-1.672364e-12	4.685161e-08
3.526999999999854e+00	3.903497e+00	4.684827e-08	-1.672433e-12	4.685161e-08
3.527999999999854e+00	3.903497e+00	4.684827e-08	-1.672499e-12	4.685161e-08
3.528999999999854e+00	3.903497e+00	4.684827e-08	-1.672564e-12	4.685161e-08
3.529999999999854e+00	3.903497e+00	4.684827e-08	-1.672626e-12	4.685161e-08
3.530999999999854e+00	3.903497e+00	4.684827e-08	-1.672686e-12	4.685161e-08
3.531999999999853e+00	3.903497e+00	4.684827e-08	-1.672745e-12	4.685161e-08
3.532999999999853e+00	3.903497e+00	4.684827e-08	-1.672801e-12	4.685162e-08
3.533999999999853e+00	3.903497e+00	4.684827e-08	-1.672856e-12	4.685162e-08
3.534999999999853e+00	3.903497e+00	4.684827e-08	-1.672909e-12	4.685162e-08
3.535999999999853e+00	3.903497e+00	4.684827e-08	-1.672960e-12	4.685162e-08
3.536999999999853e+00	3.903497e+00	4.684827e-08	-1.673009e-12	4.685162e-08
3.537999999999853e+00	3.903497e+00	4.684827e-08	-1.673057e-12	4.685162e-08
3.538999999999853e+00	3.903497e+00	4.684827e-08	-1.673103e-12	4.685162e-08
3.539999999999853e+00	3.903497e+00	4.684827e-08	-1.673148e-12	4.685162e-08
3.540999999999852e+00	3.903497e+00	4.684827e-08	-1.673191e-12	4.685162e-08
3.541999999999852e+00	3.903497e+00	4.684827e-08	-1.673233e-12	4.685162e-08
3.542999999999852e+00	3.903497e+00	4.684827e-08	-1.673274e-12	4.685162e-08
3.543999999999852e+00	3.903497e+00	4.684827e-08	-1.673313e-12	4.685162e-08
3.544999999999852e+00	3.903497e+00	4.684827e-08	-1.673351e-12	4.685162e-08
3.545999999999852e+00	3.903497e+00	4.684827e-08	-1.673388e-12	4.685162e-08
3.546999999999852e+00	3.903497e+00	4.684827e-08	-1.673423e-12	4.685162e-08
3.547999999999852e+00	3.903497e+00	4.684827e-08	-1.673457e-12	4.685162e-08
3.548999999999852e+00	3.903497e+00	4.684827e-08	-1.673491e-12	4.685162e-08
3.549999999999851e+00	3.903497e+00	4.684827e-08	-1.673523e-12	4.685162e-08
3.550999999999851e+00	3.903497e+00	4.684827e-08	-1.673554e-12	4.685162e-08
3.551999999999851e+00	3.903497e+00	4.684827e-08	-1.673584e-12	4.685162e-08
3.552999999999851e+00	3.903497e+00	4.684827e-08	-1.673613e-12	4.685162e-08
3.553999999999851e+00	3.903497e+00	4.684827e-08	-1.673641e-12	4.685162e-08
3.554999999999851e+00	3.903497e+00	4.684827e-08	-1.673669e-12	4.685162e-08
3.555999999999851e+00	3.903497e+00	4.684827e-08	-1.673695e-12	4.685162e-08
3.556999999999851e+00	3.903497e+00	4.684827e-08	-1.673721e-12	4.685162e-08
3.557999999999851e+00	3.903497e+00	4.684827e-08	-1.673745e-12	4.685162e-08
3.558999999999851e+00	3.903497e+00	4.684827e-08	-1.673769e-12	4.685162e-08
3.559999999999850e+00	3.903497e+00	4.684827e-08	-1.673792e-12	4.685162e-08
3.560999999999850e+00	3.903497e+00	4.684827e-08	-1.673815e-12	4.685162e-08
3.561999999999850e+00	3.903497e+00	4.684827e-08	-1.673836e-12	4.685162e-08
3.562999999999850e+00	3.903497e+00	4.684827e-08	-1.673857e-12	4.685162e-08
3.563999999999850e+00	3.903497e+00	4.684827e-08	-1.673877e-12	4.685162e-08
3.564999999999850e+00	3.903497e+00	4.684827e-08	-1.673897e-12	4.685162e-08
3.565999999999850e+00	3.903497e+00	4.684827e-08	-1.673916e-12	4.685162e-08
3.566999999999850e+00	3.903497e+00	4.684827e-08	-1.673934e-12	4.685162e-08
3.567999999999850e+00	3.903497e+00	4.684827e-08	-1.673952e-12	4.685162e-08
3.568999999999849e+00	3.903497e+00	4.684827e-08	-1.673969e-12	4.685162e-08
3.569999999999849e+00	3.903497e+00	4.684827e-08	-1.673986e-12	4.685162e-08
3.570999999999849e+00	3.903497e+00	4.684827e-08	-1.674002e-12	4.685162e-08
3.571999999999849e+00	3.903497e+00	4.684827e-08	-1.674017e-12	4.685162e-08
3.572999999999849e+00	3.903497e+00	4.684827e-08	-1.674033e-12	4.685162e-08
3.573999999999849e+00	3.903497e+00	4.684827e-08	-1.674047e-12	4.685162e-08
3.574999999999849e+00	3.903497e+00	4.684827e-08	-1.674061e-12	4.685162e-08
3.575999999999849e+00	3.903497e+00	4.684827e-08	-1.674075e-12	4.685162e-08
3.576999999999849e+00	3.903497e+00	4.684827e-08	-1.674088e-12	4.685162e-08
3.577999999999848e+00	3.903497e+00	4.684827e-08	-1.674101e-12	4.685162e-08
3.578999999999848e+00	3.903497e+00	4.684827e-08	-1.674113e-12	4.685162e-08
3.579999999999848e+00	3.903497e+00	4.684827e-08	-1.674125e-12	4.685162e-08
3.580999999999848e+00	3.903497e+00	4.684827e-08	-1.674137e-12	4.685162e-08
3.581999999999848e+00	3.903497e+00	4.684827e-08	-1.674148e-12	4.685162e-08
3.582999999999848e+00	3.903497e+00	4.684827e-08	-1.674159e-12	4.685162e-08
3.583999999999848e+00	3.903497e+00	4.684827e-08	-1.674169e-12	4.685162e-08
3.584999999999848e+00	3.903497e+00	4.684827e-08	-1.674179e-12	4.685162e-08
3.585999999999848e+00	3.903497e+00	4.684827e-08	-1.674189e-12	4.685162e-08
3.586999999999847e+00	3.903497e+00	4.684827e-08	-1.674199e-12	4.685162e-08
3.587999999999847e+00	3.903497e+00	4.684827e-08	-1.674208e-12	4.685162e-08
3.588999999999847e+00	3.903497e+00	4.684827e-08	-1.674217e-12	4.685162e-08
3.589999999999847e+00	3.903497e+00	4.684827e-08	-1.674225e-12	4.685162e-08
3.590999999999847e+00	3.903497e+00	4.684827e-08	-1.674233e-12	4.685162e-08
3.591999999999847e+00	3.903497e+00	4.684827e-08	-1.674241e-12	4.685162e-08
3.592999999999847e+00	3.903497e+00	4.684827e-08	-1.674249e-12	4.685162e-08
3.593999999999847e+00	3.903497e+00	4.684827e-08	-1.674257e-12	4.685162e-08
3.594999999999847e+00	3.903497e+00	4.684827e-08	-1.674264e-12	4.685162e-08
3.595999999999846e+00	3.903497e+00	4.684827e-08	-1.674271e-12	4.685162e-08
3.596999999999846e+00	3.903497e+00	4.684827e-08	-1.674278e-12	4.685162e-08
3.597999999999846e+00	3.903497e+00	4.684827e-08	-1.674285e-12	4.685162e-08
3.598999999999846e+00	3.903497e+00	4.684827e-08	-1.674291e-12	4.685162e-08
3.599999999999846e+00	3.903497e+00	4.684827e-08	-1.674297e-12	4.685162e-08
3.600999999999846e+00	3.903497e+00	4.684827e-08	-1.674303e-12	4.685162e-08
3.601999999999846e+00	3.903497e+00	4.684827e-08	-1.674309e-12	4.685162e-08
3.602999999999846e+00	3.903497e+00	4.684827e-08	-1.674315e-12	4.685162e-08
3.603999999999846e+00	3.903497e+00	4.684827e-08	-1.674320e-12	4.685162e-08
3.604999999999845e+00	3.903497e+00	4.684827e-08	-1.674325e-12	4.685162e-08
3.605999999999845e+00	3.903497e+00	4.684827e-08	-1.674330e-12	4.685162e-08
3.606999999999845e+00	3.903497e+00	4.684827e-08	-1.674335e-12	4.685162e-08
3.607999999999845e+00	3.903497e+00	4.684827e-08	-1.674340e-12	4.685162e-08
3.608999999999845e+00	3.903497e+00	4.684827e-08	-1.674344e-12	4.685162e-08
3.609999999999845e+00	3.903497e+00	4.684827e-08	-1.674349e-12	4.685162e-08
3.610999999999845e+00	3.903497e+00	4.684827e-08	-1.674353e-12	4.685162e-08
3.611999999999845e+00	3.903497e+00	4.684827e-08	-1.674357e-12	4.685162e-08
3.612999999999845e+00	3.903497e+00	4.684827e-08	-1.674361e-12	4.685162e-08
3.613999999999844e+00	3.903497e+00	4.684827e-08	-1.674365e-12	4.685162e-08
3.614999999999844e+00	3.903497e+00	4.684827e-08	-1.674369e-12	4.685162e-08
3.615999999999844e+00	3.903497e+00	4.684827e-08	-1.674373e-12	4.685162e-08
3.616999999999844e+00	3.903497e+00	4.684827e-08	-1.674376e-12	4.685162e-08
3.617999999999844e+00	3.903497e+00	4.684827e-08	-1.674380e-12	4.685162e-08
3.618999999999844e+00	3.903497e+00	4.684827e-08	-1.674383e-12	4.685162e-08
3.619999999999844e+00	3.903497e+00	4.684827e-08	-1.674386e-12	4.685162e-08
3.620999999999844e+00	3.903497e+00	4.684827e-08	-1.674389e-12	4.685162e-08
3.621999999999844e+00	3.903497e+00	4.684827e-08	-1.674392e-12	4.685162e-08
3.622999999999843e+00	3.903497e+00	4.684827e-08	-1.674395e-12	4.685162e-08
3.623999999999843e+00	3.903497e+00	4.684827e-08	-1.674398e-12	4.685162e-08
3.624999999999843e+00	3.903497e+00	4.684827e-08	-1.674401e-12	4.685162e-08
3.625999999999843e+00	3.903497e+00	4.684827e-08	-1.674403e-12	4.685162e-08
3.626999999999843e+00	3.903497e+00	4.684827e-08	-1.674406e-12	4.685162e-08
3.627999999999843e+00	3.903497e+00	4.684827e-08	-1.674408e-12	4.685162e-08
3.628999999999843e+00	3.903497e+00	4.684827e-08	-1.674411e-12	4.685162e-08
3.629999999999843e+00	3.903497e+00	4.684827e-08	-1.674413e-12	4.685162e-08
3.630999999999843e+00	3.903497e+00	4.684827e-08	-1.674415e-12	4.685162e-08
3.631999999999842e+00	3.903497e+00	4.684827e-08	-1.674417e-12	4.685162e-08
3.632999999999842e+00	3.903497e+00	4.684827e-08	-1.674420e-12	4.685162e-08
3.633999999999842e+00	3.903497e+00	4.684827e-08	-1.674422e-12	4.685162e-08
3.634999999999842e+00	3.903497e+00	4.684827e-08	-1.674424e-12	4.685162e-08
3.635999999999842e+00	3.903497e+00	4.684827e-08	-1.674425e-12	4.685162e-08
3.636999999999842e+00	3.903497e+00	4.684827e-08	-1.674427e-12	4.685162e-08
3.637999999999842e+00	3.903497e+00	4.684827e-08	-1.674429e-12	4.685162e-08
3.638999999999842e+00	3.903497e+00	4.684827e-08	-1.674431e-12	4.685162e-08
3.639999999999842e+00	3.903497e+00	4.684827e-08	-1.674432e-12	4.685162e-08
3.640999999999841e+00	3.903497e+00	4.684827e-08	-1.674434e-12	4.685162e-08
3.641999999999841e+00	3.903497e+00	4.684827e-08	-1.674435e-12	4.685162e-08
3.642999999999841e+00	3.903497e+00	4.684827e-08	-1.674437e-12	4.685162e-08
3.643999999999841e+00	3.903497e+00	4.684827e-08	-1.674438e-12	4.685162e-08
3.644999999999841e+00	3.903497e+00	4.684827e-08	-1.674440e-12	4.685162e-08
3.645999999999841e+00	3.903497e+00	4.684827e-08	-1.674441e-12	4.685162e-08
3.646999999999841e+00	3.903497e+00	4.684827e-08	-1.674442e-12	4.685162e-08
3.647999999999841e+00	3.903497e+00	4.684827e-08	-1.674444e-12	4.685162e-08
3.648999999999841e+00	3.903497e+00	4.684827e-08	-1.674445e-12	4.685162e-08
3.649999999999840e+00	3.903497e+00	4.684827e-08	-1.674446e-12	4.685162e-08
3.650999999999840e+00	3.903497e+00	4.684827e-08	-1.674447e-12	4.685162e-08
3.651999999999840e+00	3.903497e+00	4.684827e-08	-1.674449e-12	4.685162e-08
3.652999999999840e+00	3.903497e+00	4.684827e-08	-1.674450e-12	4.685162e-08
3.653999999999840e+00	3.903497e+00	4.684827e-08	-1.674451e-12	4.685162e-08
3.654999999999840e+00	3.903497e+00	4.684827e-08	-1.674452e-12	4.685162e-08
3.655999999999840e+00	3.903497e+00	4.684827e-08	-1.674453e-12	4.685162e-08
3.656999999999840e+00	3.903497e+00	4.684827e-08	-1.674454e-12	4.685162e-08
3.657999999999840e+00	3.903497e+00	4.684827e-08	-1.674455e-12	4.685162e-08
3.658999999999839e+00	3.903497e+00	4.684827e-08	-1.674455e-12	4.685162e-08
3.659999999999839e+00	3.903497e+00	4.684827e-08	-1.674456e-12	4.685162e-08
3.660999999999839e+00	3.903497e+00	4.684827e-08	-1.674457e-12	4.685162e-08
3.661999999999839e+00	3.903497e+00	4.684827e-08	-1.674458e-12	4.685162e-08
3.662999999999839e+00	3.903497e+00	4.684827e-08	-1.674459e-12	4.685162e-08
3.663999999999839e+00	3.903497e+00	4.684827e-08	-1.674459e-12	4.685162e-08
3.664999999999839e+00	3.903497e+00	4.684827e-08	-1.674460e-12	4.685162e-08
3.665999999999839e+00	3.903497e+00	4.684827e-08	-1.674461e-12	4.685162e-08
3.666999999999839e+00	3.903497e+00	4.684827e-08	-1.674462e-12	4.685162e-08
3.667999999999839e+00	3.903497e+00	4.684827e-08	-1.674462e-12	4.685162e-08
3.668999999999838e+00	3.903497e+00	4.684827e-08	-1.674463e-12	4.685162e-08
3.669999999999838e+00	3.903497e+00	4.684827e-08	-1.674463e-12	4.685162e-08
3.670999999999838e+00	3.903497e+00	4.684827e-08	-1.674464e-12	4.685162e-08
3.671999999999838e+00	3.903497e+00	4.684827e-08	-1.674465e-12	4.685162e-08
3.672999999999838e+00	3.903497e+00	4.684827e-08	-1.674465e-12	4.685162e-08
3.673999999999838e+00	3.903497e+00	4.684827e-08	-1.674466e-12	4.685162e-08
3.674999999999838e+00	3.903497e+00	4.684827e-08	-1.674466e-12	4.685162e-08
3.675999999999838e+00	3.903497e+00	4.684827e-08	-1.674467e-12	4.685162e-08
3.676999999999838e+00	3.903497e+00	4.684827e-08	-1.674467e-12	4.685162e-08
3.677999999999837e+00	3.903497e+00	4.684827e-08	-1.674468e-12	4.685162e-08
3.678999999999837e+00	3.903497e+00	4.684827e-08	-1.674468e-12	4.685162e-08
3.679999999999837e+00	3.903497e+00	4.684827e-08	-1.674469e-12	4.685162e-08
3.680999999999837e+00	3.903497e+00	4.684827e-08	-1.674469e-12	4.685162e-08
3.681999999999837e+00	3.903497e+00	4.684827e-08	-1.674469e-12	4.685162e-08
3.682999999999837e+00	3.903497e+00	4.684827e-08	-1.674470e-12	4.685162e-08
3.683999999999837e+00	3.903497e+00	4.684827e-08	-1.674470e-12	4.685162e-08
3.684999999999837e+00	3.903497e+00	4.684827e-08	-1.674471e-12	4.685162e-08
3.685999999999837e+00	3.903497e+00	4.684827e-08	-1.674471e-12	4.685162e-08
3.686999999999836e+00	3.903497e+00	4.684827e-08	-1.674471e-12	4.685162e-08
3.687999999999836e+00	3.903497e+00	4.684827e-08	-1.674472e-12	4.685162e-08
3.688999999999836e+00	3.903497e+00	4.684827e-08	-1.674472e-12	4.685162e-08
3.689999999999836e+00	3.903497e+00	4.684827e-08	-1.674472e-12	4.685162e-08
3.690999999999836e+00	3.903497e+00	4.684827e-08	-1.674473e-12	4.685162e-08
3.691999999999836e+00	3.903497e+00	4.684827e-08	-1.674473e-12	4.685162e-08
3.692999999999836e+00	3.903497e+00	4.684827e-08	-1.674473e-12	4.685162e-08
3.693999999999836e+00	3.903497e+00	4.684827e-08	-1.674474e-12	4.685162e-08
3.694999999999836e+00	3.903497e+00	4.684827e-08	-1.674474e-12	4.685162e-08
3.695999999999835e+00	3.903497e+00	4.684827e-08	-1.674474e-12	4.685162e-08
3.696999999999835e+00	3.903497e+00	4.684827e-08	-1.674474e-12	4.685162e-08
3.697999999999835e+00	3.903497e+00	4.684827e-08	-1.674475e-12	4.685162e-08
3.698999999999835e+00	3.903497e+00	4.684827e-08	-1.674475e-12	4.685162e-08
3.699999999999835e+00	3.903497e+00	4.684827e-08	-1.674475e-12	4.685162e-08
3.700999999999835e+00	3.903497e+00	4.684827e-08	-1.674475e-12	4.685162e-08
3.701999999999835e+00	3.903497e+00	4.684827e-08	-1.674476e-12	4.685162e-08
3.702999999999835e+00	3.903497e+00	4.684827e-08	-1.674476e-12	4.685162e-08
3.703999999999835e+00	3.903497e+00	4.684827e-08	-1.674476e-12	4.685162e-08
3.704999999999834e+00	3.903497e+00	4.684827e-08	-1.674476e-12	4.685162e-08
3.705999999999834e+00	3.903497e+00	4.684827e-08	-1.674476e-12	4.685162e-08
3.706999999999834e+00	3.903497e+00	4.684827e-08	-1.674477e-12	4.685162e-08
3.707999999999834e+00	3.903497e+00	4.684827e-08	-1.674477e-12	4.685162e-08
3.708999999999834e+00	3.903497e+00	4.684827e-08	-1.674477e-12	4.685162e-08
3.709999999999834e+00	3.903497e+00	4.684827e-08	-1.674477e-12	4.685162e-08
3.710999999999834e+00	3.903497e+00	4.684827e-08	-1.674477e-12	4.685162e-08
3.711999999999834e+00	3.903497e+00	4.684827e-08	-1.674477e-12	4.685162e-08
3.712999999999834e+00	3.903497e+00	4.684827e-08	-1.674478e-12	4.685162e-08
3.713999999999833e+00	3.903497e+00	4.684827e-08	-1.674478e-12	4.685162e-08
3.714999999999833e+00	3.903497e+00	4.684827e-08	-1.674478e-12	4.685162e-08
3.715999999999833e+00	3.903497e+00	4.684827e-08	-1.674478e-12	4.685162e-08
3.716999999999833e+00	3.903497e+00	4.684827e-08	-1.674478e-12	4.685162e-08
3.717999999999833e+00	3.903497e+00	4.684827e-08	-1.674478e-12	4.685162e-08
3.718999999999833e+00	3.903497e+00	4.684827e-08	-1.674478e-12	4.685162e-08
3.719999999999833e+00	3.903497e+00	4.684827e-08	-1.674478e-12	4.685162e-08
3.720999999999833e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.721999999999833e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.722999999999832e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.723999999999832e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.724999999999832e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.725999999999832e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.726999999999832e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.727999999999832e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.728999999999832e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.729999999999832e+00	3.903497e+00	4.684827e-08	-1.674479e-12	4.685162e-08
3.730999999999832e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.731999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.732999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.733999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.734999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.735999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.736999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.737999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.738999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.739999999999831e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.740999999999830e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.741999999999830e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.742999999999830e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.743999999999830e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.744999999999830e+00	3.903497e+00	4.684827e-08	-1.674480e-12	4.685162e-08
3.745999999999830e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.746999999999830e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.747999999999830e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.748999999999830e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.749999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.750999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.751999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.752999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.753999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.754999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.755999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.756999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.757999999999829e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.758999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.759999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.760999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.761999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.762999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.763999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.764999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.765999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.766999999999828e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.767999999999827e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.768999999999827e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.769999999999827e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.770999999999827e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.771999999999827e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.772999999999827e+00	3.903497e+00	4.684827e-08	-1.674481e-12	4.685162e-08
3.773999999999827e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.774999999999827e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.775999999999827e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.776999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.777999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.778999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.779999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.780999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.781999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.782999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.783999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.784999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.785999999999826e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.786999999999825e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.787999999999825e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.788999999999825e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.789999999999825e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.790999999999825e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
3.791999999999825e+00	3.903497e+00	4.684827e-08	-1.674482e-12	4.685162e-08
